topicId,rank,docId,filename
2,95,20430,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_301.txt
2,96,20055,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_874.txt
2,97,19923,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_76.txt
2,98,19746,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_602.txt
2,99,19584,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_460.txt
2,100,19578,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_455.txt
2,101,19536,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_417.txt
2,102,19373,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_3093.txt
2,103,19344,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_3067.txt
2,104,19336,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_306.txt
2,105,18162,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_202.txt
2,106,17829,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1724.txt
2,107,17693,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1604.txt
2,108,17501,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1436.txt
2,109,17289,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1248.txt
2,110,17190,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1161.txt
2,111,17019,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1010.txt
2,112,16349,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_412.txt
2,113,15498,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_1240.txt
2,114,15139,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_922.txt
2,115,14682,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_520.txt
2,116,14654,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_5.txt
2,117,14412,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_285.txt
2,118,14347,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2674.txt
2,119,14281,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2615.txt
2,120,14216,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2558.txt
2,121,14137,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2488.txt
2,122,13570,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1994.txt
2,123,13446,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1885.txt
2,124,13373,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1820.txt
2,125,13295,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1752.txt
2,126,12849,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1363.txt
2,127,12570,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1116.txt
2,128,12569,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1115.txt
2,129,12524,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1075.txt
2,130,12513,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1066.txt
2,131,11944,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_564.txt
2,132,11940,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_560.txt
2,133,11912,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_535.txt
2,134,11864,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_493.txt
2,135,11835,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_468.txt
2,136,11806,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_442.txt
2,137,11696,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_344.txt
2,138,11650,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_3278.txt
2,139,11410,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_3063.txt
2,140,10649,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_2403.txt
2,141,10508,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_2278.txt
2,142,10383,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_2171.txt
2,143,10093,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_192.txt
2,144,9293,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_1207.txt
2,145,8441,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_463.txt
2,146,8096,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_376.txt
2,147,8058,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_3725.txt
2,148,8050,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_3718.txt
2,149,7968,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_3645.txt
2,150,7934,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_3616.txt
2,151,7285,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_3040.txt
2,152,7022,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_2807.txt
2,153,7013,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_28.txt
2,154,6510,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_2360.txt
2,155,6473,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_2327.txt
2,156,6387,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_2253.txt
2,157,6386,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_2252.txt
2,158,6373,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_2240.txt
2,159,5903,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_1824.txt
2,160,5899,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_1820.txt
2,161,5231,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2019_1235.txt
2,162,4864,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_918.txt
2,163,4473,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_576.txt
2,164,4045,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_4537.txt
2,165,3550,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_4101.txt
2,166,3497,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_4055.txt
2,167,3458,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_4021.txt
2,168,3106,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_3709.txt
2,169,2903,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_353.txt
2,170,2482,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_3164.txt
2,171,2226,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_2942.txt
2,172,2203,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_2922.txt
2,173,2197,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_2917.txt
2,174,2172,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_2898.txt
2,175,2020,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_2766.txt
2,176,1979,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_2729.txt
2,177,1561,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_2358.txt
2,178,1475,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_2281.txt
2,179,1367,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_2187.txt
2,180,1323,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_2149.txt
2,181,709,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_1610.txt
2,182,42,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Анна%20Каренина.%2018_1034.txt
2,183,22901,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Хаджи–Мурат.%2035_3.txt
2,184,22895,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Хаджи–Мурат.%2035_294.txt
2,185,22816,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Хаджи–Мурат.%2035_222.txt
2,186,22789,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Хаджи–Мурат.%2035_20.txt
2,187,22740,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Хаджи–Мурат.%2035_159.txt
2,188,22737,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Хаджи–Мурат.%2035_156.txt
2,189,22702,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Хаджи–Мурат.%2035_124.txt
2,190,22548,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Смерть%20Ивана%20Ильича.%2026_146.txt
2,191,22472,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Семейное%20счастие%205_79.txt
2,192,22218,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Семейное%20счастие%205_399.txt
2,193,21918,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Семейное%20счастие%205_136.txt
2,194,21505,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_161.txt
2,195,21481,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_14.txt
2,196,21444,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Из%20кавказских%20воспоминаний.%20Разжалованный%203_11.txt
2,197,21353,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Из%20записок%20князя%20Д.%20Нехлюдова%20(Люцерн)%205_33.txt
2,198,21284,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Детство%201_78.txt
2,199,21226,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Детство%201_416.txt
2,200,21214,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Детство%201_406.txt
2,201,21204,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Детство%201_399.txt
2,202,21120,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Детство%201_324.txt
2,203,21043,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Детство%201_256.txt
2,204,21042,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Детство%201_255.txt
2,205,21025,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Детство%201_240.txt
2,206,20935,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Детство%201_16.txt
2,207,20832,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_74.txt
2,208,20740,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_574.txt
2,209,20684,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_525.txt
2,210,20669,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_511.txt
2,211,20638,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_484.txt
2,212,20560,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_415.txt
2,213,20530,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_39.txt
2,214,20481,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_346.txt
2,215,20470,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_336.txt
2,216,20452,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_321.txt
2,217,20415,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_289.txt
2,218,20413,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_287.txt
2,219,20337,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_218.txt
2,220,20250,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Два%20гусара.%20Повесть.%203_144.txt
2,221,20151,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_959.txt
2,222,20118,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_929.txt
2,223,20062,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_880.txt
2,224,20002,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_826.txt
2,225,19737,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_595.txt
2,226,19556,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_435.txt
2,227,19343,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_3066.txt
2,228,19070,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_2821.txt
2,229,19013,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_2774.txt
2,230,18854,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_2633.txt
2,231,18840,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_2620.txt
2,232,18829,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_2610.txt
2,233,18807,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_2591.txt
2,234,18730,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_2521.txt
2,235,18706,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_250.txt
2,236,18639,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_2440.txt
2,237,18580,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_2388.txt
2,238,18578,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_2386.txt
2,239,18459,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_228.txt
2,240,18344,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_2177.txt
2,241,17853,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1746.txt
2,242,17836,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1730.txt
2,243,17801,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_17.txt
2,244,17737,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1644.txt
2,245,17716,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1625.txt
2,246,17707,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1617.txt
2,247,17698,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1609.txt
2,248,17678,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1592.txt
2,249,17580,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1504.txt
2,250,17548,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1478.txt
2,251,17500,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1435.txt
2,252,17488,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1424.txt
2,253,17468,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1406.txt
2,254,17392,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_134.txt
2,255,17369,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_132.txt
2,256,17241,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1206.txt
2,257,17213,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1182.txt
2,258,17172,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1145.txt
2,259,17156,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1130.txt
2,260,17015,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%209_1007.txt
2,261,16991,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_988.txt
2,262,16941,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_942.txt
2,263,16660,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_690.txt
2,264,16590,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_627.txt
2,265,16199,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_281.txt
2,266,16191,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_274.txt
2,267,16093,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_192.txt
2,268,16081,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_182.txt
2,269,16023,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_1705.txt
2,270,15932,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_1625.txt
2,271,15321,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2012_1082.txt
2,272,15060,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_853.txt
2,273,14822,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_642.txt
2,274,14794,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_618.txt
2,275,14707,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_541.txt
2,276,14608,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_46.txt
2,277,14569,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_424.txt
2,278,14556,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_412.txt
2,279,14554,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_410.txt
2,280,14462,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_329.txt
2,281,14461,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_328.txt
2,282,14331,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_266.txt
2,283,14109,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2463.txt
2,284,14098,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2453.txt
2,285,14094,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_245.txt
2,286,13962,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2339.txt
2,287,13889,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2277.txt
2,288,13799,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2198.txt
2,289,13605,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2024.txt
2,290,13604,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2023.txt
2,291,13581,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_2002.txt
2,292,13499,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1932.txt
2,293,13453,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1891.txt
2,294,13412,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1856.txt
2,295,13377,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1824.txt
2,296,13304,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1760.txt
2,297,13163,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1638.txt
2,298,13149,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1625.txt
2,299,13068,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1552.txt
2,300,13007,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_15.txt
2,301,12938,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1440.txt
2,302,12925,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_143.txt
2,303,12859,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1372.txt
2,304,12791,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2011_1311.txt
2,305,12367,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_94.txt
2,306,12329,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_906.txt
2,307,12308,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_888.txt
2,308,12282,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_864.txt
2,309,12243,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_83.txt
2,310,12204,file:/C:/Users/User/Женя/GitHub/Программирование/Franzuz/russian_corpus/Война%20и%20мир.%2010_796.txt
